Timestamp,Elapsed_Seconds,AIN1,AIN2,AIN3,AIN4,AIN5,AIN6,AIN7,AIN8,AIN9
2026-07-31 10:03:04.623,1.45,56468,44513,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.672,1.5,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.722,1.55,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.768,1.6,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.806,1.64,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.851,1.68,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.898,1.73,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.946,1.78,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:04.994,1.82,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.038,1.87,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.088,1.92,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.136,1.97,62417,50250,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.186,2.02,62417,50250,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.238,2.07,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.290,2.12,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.325,2.15,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.374,2.2,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.420,2.25,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.469,2.3,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.514,2.34,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.563,2.39,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.610,2.44,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.659,2.49,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.704,2.53,53416,42987,61131,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.754,2.58,53416,42987,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.804,2.63,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.838,2.67,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.884,2.71,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.931,2.76,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:05.978,2.81,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.029,2.86,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.080,2.91,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.126,2.96,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.175,3.0,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.224,3.05,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.273,3.1,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.307,3.14,62516,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.344,3.17,53755,50250,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.389,3.22,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.440,3.27,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.489,3.32,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.541,3.37,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.585,3.41,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.634,3.46,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.682,3.51,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.729,3.56,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.776,3.61,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.813,3.64,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.860,3.69,53755,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.907,3.74,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:06.951,3.78,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.001,3.83,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.051,3.88,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.096,3.93,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.146,3.97,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.195,4.02,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.244,4.07,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.294,4.12,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.328,4.16,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.373,4.2,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.420,4.25,65534,43156,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.469,4.3,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.515,4.34,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.567,4.4,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.617,4.45,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.668,4.5,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.723,4.55,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.773,4.6,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.808,4.64,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.843,4.67,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.891,4.72,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.944,4.77,59153,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:07.994,4.82,59153,43156,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.040,4.87,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.090,4.92,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.137,4.97,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.185,5.01,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.231,5.06,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.278,5.11,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.316,5.15,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.365,5.19,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.410,5.24,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.457,5.29,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.506,5.34,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.558,5.39,50872,41800,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.610,5.44,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.655,5.48,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.704,5.53,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.754,5.58,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.802,5.63,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.837,5.67,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.884,5.71,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.930,5.76,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:08.980,5.81,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.026,5.86,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.075,5.9,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.123,5.95,47184,43156,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.172,6.0,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.220,6.05,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.266,6.1,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.303,6.13,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.339,6.17,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.386,6.22,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.435,6.26,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.486,6.32,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.542,6.37,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.591,6.42,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.640,6.47,53670,43072,61428,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.690,6.52,53670,43072,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.737,6.57,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.790,6.62,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.826,6.66,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.874,6.7,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.920,6.75,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:09.969,6.8,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.015,6.84,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.067,6.9,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.115,6.94,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.167,7.0,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.215,7.04,65534,44428,62022,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.266,7.1,65534,44428,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.317,7.15,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.352,7.18,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.398,7.23,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.446,7.28,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.495,7.32,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.541,7.37,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.589,7.42,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.637,7.47,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.690,7.52,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.744,7.57,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.798,7.63,53840,58842,61725,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.837,7.67,53840,58842,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.882,7.71,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.930,7.76,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:10.979,7.81,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.029,7.86,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.073,7.9,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.121,7.95,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.171,8.0,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.217,8.05,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.266,8.1,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.313,8.14,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.350,8.18,62813,50250,61280,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.397,8.23,62813,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.443,8.27,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.494,8.32,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.546,8.38,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.596,8.42,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.645,8.47,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.692,8.52,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.740,8.57,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.790,8.62,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.825,8.65,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.872,8.7,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.927,8.76,62714,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:11.974,8.8,47035,43156,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.023,8.85,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.072,8.9,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.116,8.95,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.164,8.99,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.212,9.04,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.261,9.09,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.310,9.14,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.343,9.17,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.379,9.21,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.427,9.26,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.475,9.3,47035,50250,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.520,9.35,47035,50250,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.570,9.4,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.615,9.44,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.667,9.5,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.716,9.55,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.763,9.59,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.809,9.64,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.846,9.68,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.896,9.73,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.950,9.78,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:12.999,9.83,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.048,9.88,53924,43241,49024,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.095,9.92,53924,43241,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.145,9.97,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.191,10.02,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.238,10.07,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.288,10.12,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.338,10.17,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.373,10.2,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.418,10.25,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.466,10.3,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.515,10.34,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.563,10.39,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.609,10.44,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.661,10.49,53670,50448,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.714,10.54,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.767,10.6,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.813,10.64,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.852,10.68,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.891,10.72,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.940,10.77,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:13.989,10.82,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.039,10.87,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.085,10.91,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.138,10.97,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.189,11.02,50957,49063,61576,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.235,11.06,62516,49063,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.285,11.11,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.332,11.16,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.368,11.2,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.419,11.25,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.468,11.3,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.514,11.34,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.563,11.39,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.612,11.44,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.658,11.49,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.704,11.53,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.754,11.58,62516,43241,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.802,11.63,53840,43241,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.844,11.67,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.880,11.71,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.927,11.76,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:14.977,11.81,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.026,11.86,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.075,11.9,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.123,11.95,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.172,12.0,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.223,12.05,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.275,12.1,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.322,12.15,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.358,12.19,53840,43580,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.395,12.22,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.448,12.28,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.495,12.32,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.544,12.37,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.587,12.42,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.645,12.47,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.692,12.52,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.738,12.57,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.787,12.62,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.837,12.67,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.877,12.71,56638,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.926,12.76,62912,51833,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:15.982,12.81,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.029,12.86,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.079,12.91,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.126,12.96,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.174,13.0,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.223,13.05,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.270,13.1,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.318,13.15,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.354,13.18,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.389,13.22,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.437,13.27,62912,43326,61873,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.488,13.32,53755,43326,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.540,13.37,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.583,13.41,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.630,13.46,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.680,13.51,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.729,13.56,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.774,13.6,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.825,13.65,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.860,13.69,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.909,13.74,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:16.960,13.79,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.009,13.84,53755,50349,49142,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.055,13.88,53840,50349,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.105,13.93,53840,50349,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.155,13.98,53840,50349,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.203,14.03,53840,50349,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.253,14.08,53840,50349,60983,65535,65535,65535,65535,65535,65535
2026-07-31 10:03:17.303,14.13,53840,50349,60983,65535,65535,65535,65535,65535,65535
